id,effettuataDa,data,ora,durata,costo
16,3330759741,2024-07-28,21:07:41,1437,4.45
19,3383085546,2014-12-02,12:42:38,7073,33.1972
19,3454881318,2021-10-07,21:14:33,6578,7.9594
10,3351095786,2022-04-29,15:15:42,2282,8.6521
13,3355289277,2023-07-23,15:38:56,2241,9.4853
13,3939115613,2022-05-22,21:28:17,5822,33.0271
18,3669417556,2023-05-28,14:28:41,274,0.6365
16,3604886634,2022-01-11,12:04:22,6610,6.5517
20,3919421518,2020-10-03,20:46:57,5947,32.3738
15,3928076803,2016-01-04,21:14:46,6277,6.5733
13,3609673582,2021-07-16,07:15:35,3460,1.7938
16,3605927773,2024-10-13,15:31:02,1151,2.8842
17,3609699527,2018-08-07,11:42:43,6286,22.5055
10,3921602513,2021-01-13,09:25:57,3990,18.8765
13,3702221706,2023-06-12,20:39:25,6798,32.8714
16,3932576230,2024-11-14,13:55:03,507,1.0779
19,3485001960,2017-08-28,09:03:55,5557,19.7891
8,3459420431,2016-03-14,12:12:48,3931,16.6641
17,3603046506,2024-01-06,17:35:34,2059,9.2848
10,3203803814,2023-03-21,20:41:13,4325,14.658
12,3709369996,2016-08-27,16:31:49,2299,10.8086
10,3931908153,2020-08-30,21:56:35,5641,22.525
20,3708731054,2015-01-12,21:19:30,1062,3.4387
6,3476343625,2024-04-17,22:42:38,155,0.4336
6,3662058338,2024-07-24,09:18:04,5265,28.0598
11,3481811838,2022-11-27,09:44:42,2552,14.486
17,3351723830,2016-10-06,16:19:43,3356,18.6369
13,3705034979,2022-12-30,12:44:18,2489,13.0055
16,3403678300,2020-12-02,14:48:52,4051,4.8042
10,3457098301,2020-12-19,13:22:01,999,5.6043
10,3708533305,2023-10-02,17:44:45,1421,4.2899
12,3802292430,2021-03-04,19:35:56,6214,14.2303
22,3479699786,2022-11-02,10:25:13,6593,34.2154
17,3708901944,2019-12-17,13:39:46,232,0.2285
10,3667161486,2015-08-17,11:18:02,3455,4.21
15,3894141696,2020-08-15,22:28:31,4790,10.3013
12,3604239840,2021-10-27,09:38:39,4618,8.7168
5,3662260185,2021-08-08,22:06:49,2600,7.6281
12,3283523691,2018-10-16,18:04:51,3666,20.5518
16,3662420554,2022-09-04,14:56:47,5124,8.3546
18,3330529555,2022-12-20,12:33:40,3362,3.5596
11,3608470072,2016-10-27,11:26:31,3383,18.7014
17,3475947297,2018-10-04,12:49:30,6002,31.3137
10,3910088155,2023-11-03,10:50:08,7051,28.0923
5,3913683784,2021-11-12,20:14:52,2665,8.5852
5,3380289060,2024-12-21,09:34:58,3322,11.2995
14,3937268542,2022-10-21,10:12:09,3695,2.4876
15,3700471432,2022-05-16,08:37:01,3525,5.3029
16,3282761158,2016-06-13,21:30:32,2107,6.4099
9,3339468541,2023-09-07,07:18:08,1339,7.3939
11,3407453039,2024-11-17,19:17:05,4782,6.1538
11,3459716807,2023-11-27,14:31:01,2251,11.6614
11,3894752592,2023-05-26,09:23:17,1018,3.0661
14,3912696633,2019-07-29,07:21:55,3299,18.2458
7,3459705232,2024-08-01,12:01:01,1935,3.5832
11,3706945683,2023-06-06,11:35:11,3854,11.3106
13,3913922709,2019-04-08,21:14:40,862,2.6663
10,3891085882,2022-03-28,12:22:08,4383,19.2022
17,3403678300,2021-02-27,12:59:21,2618,3.1644
13,3455992696,2024-10-21,14:59:46,6022,33.6618
17,3939471902,2020-03-19,22:20:17,2641,7.7004
15,3381639358,2017-04-05,11:06:03,6060,20.3156
12,3928532984,2024-05-09,18:52:42,5223,20.8587
15,3609420465,2022-09-23,07:07:42,5079,23.225
18,3356159785,2019-12-31,21:31:41,3682,2.5828
14,3483068805,2020-01-11,14:06:14,2999,14.8357
16,3932314902,2020-05-27,15:43:15,3591,10.5403
11,3334177465,2019-11-16,15:39:56,5035,6.8622
13,3339523760,2013-05-20,22:55:21,6369,16.7421
17,3604706077,2015-08-09,11:30:55,3472,10.3287
20,3474588130,2024-02-04,08:39:59,2781,9.848
18,3452362309,2016-08-25,11:00:34,6502,18.4404
12,3927967202,2020-04-14,08:08:43,2145,7.0985
10,3923975667,2021-07-17,15:16:30,6658,5.5256
11,3477480133,2021-04-27,20:47:18,926,3.4772
15,3471174639,2015-05-06,19:53:46,5711,11.4592
18,3604706077,2019-05-20,11:25:01,4578,4.8376
9,3280323512,2024-09-30,18:00:20,90,0.4814
10,3200889168,2021-04-07,17:55:29,7059,37.0018
17,3482663533,2022-02-06,13:53:35,1704,6.2849
15,3476731403,2022-10-30,16:34:54,6325,3.3404
9,3489814168,2021-11-16,18:23:21,5629,23.6388
15,3898159274,2021-09-16,16:40:37,3264,9.0933
11,3282459435,2022-09-03,11:30:15,5466,21.9475
12,3603310642,2017-06-01,07:54:02,2090,2.0811
9,3286302307,2021-06-17,22:48:47,6675,30.9339
12,3921749718,2017-01-24,14:39:09,6380,31.2712
21,3667611039,2022-08-01,11:18:38,4513,18.0821
13,3403359410,2023-03-11,16:29:19,4487,26.0395
12,3892307481,2023-10-18,21:56:08,5397,3.1388
24,3803108515,2020-06-21,08:40:52,5748,4.4535
8,3404562329,2019-01-02,19:12:13,2447,5.3341
15,3483068805,2017-05-05,16:10:11,6754,11.6571
14,3661197508,2024-06-22,12:55:52,3486,4.1134
18,3403678300,2024-03-07,07:12:22,4706,16.765
18,3350832754,2019-12-11,15:04:41,4507,24.992
9,3356820172,2023-01-03,21:11:51,1258,7.3235
17,3703687457,2019-11-16,08:50:15,5263,20.8667
8,3609150327,2022-01-04,12:27:56,3710,13.0261
7,3916418839,2023-06-20,19:06:40,6530,25.9537
8,3609900254,2022-08-12,17:26:14,4967,22.6682
16,3474188646,2019-01-30,20:11:22,3225,14.7319
12,3355907815,2016-05-11,16:39:17,983,4.4316
8,3914497854,2024-11-30,21:19:34,44,0.0631
21,3919421518,2018-07-22,10:02:11,1812,1.2584
12,3383205254,2020-05-29,09:57:33,5641,15.9585
9,3204001888,2024-01-15,19:21:18,3700,8.7827
6,3202869654,2022-02-16,14:35:47,4498,13.3138
10,3939089597,2024-11-18,08:53:05,4914,14.8774
13,3603034239,2023-04-24,11:46:24,489,0.3814
12,3459716807,2021-11-24,11:27:04,869,2.8582
12,3484398917,2017-08-22,09:28:41,1656,1.2569
11,3400959732,2020-06-05,16:42:50,2116,3.2928
12,3919094875,2019-11-04,14:27:35,3797,5.3724
11,3891085882,2022-03-29,10:03:55,2654,6.9624
15,3912696633,2024-01-09,18:46:01,3688,12.1007
13,3482906134,2023-07-28,13:05:54,6852,22.9367
14,3605584483,2022-02-13,10:56:29,6996,5.8054
14,3702531954,2021-09-07,11:59:06,6837,35.7887
18,3703687457,2021-10-09,10:33:36,2688,8.2503
12,3477480133,2022-07-13,14:32:11,6138,12.8327
14,3356624752,2023-08-05,17:29:02,4441,25.8324
14,3932505398,2016-04-04,08:58:00,6276,22.6073
7,3662058338,2022-12-14,17:42:10,4646,20.3125
11,3807110313,2021-03-20,11:38:06,6522,23.6873
13,3473389868,2023-01-08,16:42:47,3337,9.6036
14,3282485048,2015-08-24,07:24:16,2217,2.6942
14,3403794084,2021-05-17,19:00:46,5600,11.7736
16,3287305661,2015-04-18,14:19:47,632,1.392
15,3350642176,2019-08-18,21:22:33,2496,13.4952
16,3385918534,2020-07-19,19:41:14,4866,15.0413
12,3282459435,2019-11-08,18:15:42,6051,6.9207
13,3925261727,2022-03-04,13:27:28,454,1.9324
13,3669662367,2019-05-29,11:17:47,5152,28.0511
18,3708901944,2016-10-30,20:49:01,3082,3.0061
12,3208204320,2023-02-12,17:12:36,1964,9.4321
6,3404828210,2022-12-26,08:50:29,6209,19.0593
14,3283363531,2023-11-12,15:12:43,1756,9.7832
7,3922948101,2023-08-05,07:08:21,5523,9.9152
18,3480984351,2017-06-03,13:24:50,2412,2.9012
20,3925956727,2019-02-19,09:41:32,4360,11.4794
19,3660673465,2020-07-08,10:29:30,4067,7.0665
12,3401527745,2019-05-15,10:18:48,2849,12.1828
20,3388600165,2014-04-27,14:04:01,5491,27.6523
13,3802292430,2019-02-08,08:11:23,4854,8.5605
11,3801426611,2019-10-22,14:46:22,4546,24.5623
17,3932576230,2019-07-17,13:50:10,7112,36.3196
20,3930361054,2021-01-19,17:16:08,2574,7.4727
12,3451855426,2021-06-01,07:03:39,5003,3.1216
8,3283815519,2024-11-04,14:01:48,5658,23.439
10,3280323512,2019-01-09,21:14:00,414,0.5671
16,3494715131,2016-11-17,10:46:00,1867,8.3907
10,3913353280,2021-09-28,11:33:39,3508,14.7654
12,3386805866,2022-01-11,18:51:47,6567,12.6084
6,3386450868,2024-08-17,11:22:53,4856,3.3715
16,3936257029,2024-06-03,14:31:01,6594,38.0697
8,3288703109,2024-02-02,14:14:15,2398,6.8192
19,3893245971,2023-09-08,12:14:45,2734,12.7888
13,3471912697,2018-06-12,08:23:51,1149,4.8158
13,3913670306,2018-07-26,10:11:35,4475,4.4732
6,3456760528,2024-07-16,21:28:50,5394,15.3482
15,3475651997,2013-12-21,18:51:01,250,0.8556
17,3382758725,2014-05-23,13:01:38,2565,4.1276
16,3483068805,2019-05-04,14:11:08,4093,19.6583
14,3913847484,2024-12-24,18:34:58,6877,6.1163
11,3660897058,2021-03-06,22:34:23,3934,5.2951
17,3604886634,2018-07-22,19:42:43,5031,18.7501
15,3408004833,2021-09-19,09:28:09,6433,11.2059
9,3936205536,2024-09-12,20:04:31,1256,3.1378
9,3662286068,2023-08-29,20:39:27,5093,11.2285
14,3661838258,2019-01-30,20:54:42,5618,6.9727
6,3457417533,2024-11-16,10:52:30,6272,35.3795
19,3703687457,2014-09-04,15:07:06,586,0.8092
12,3927947270,2020-01-08,16:43:28,5302,21.6713
17,3927698382,2020-05-16,21:06:31,2535,14.2282
9,3665228284,2023-03-13,08:19:13,4326,23.7341
14,3289624301,2018-11-15,10:01:16,6472,35.495
11,3802311568,2018-10-27,08:49:49,1773,2.3941
7,3204274871,2022-09-19,13:53:44,850,2.8157
15,3896915448,2020-07-05,19:46:02,571,0.3485
17,3912080711,2019-12-15,21:16:16,1236,6.9946
6,3331724350,2021-06-25,15:28:07,1549,0.8506
11,3934475849,2018-02-23,21:41:57,2495,8.8371
14,3913922709,2024-03-15,08:06:18,1082,5.3102
12,3892992294,2019-12-03,13:18:07,2034,7.2402
11,3353118695,2018-05-04,13:13:09,4546,2.9684
17,3662420554,2022-08-16,12:37:42,3021,14.6429
19,3663551012,2018-06-30,19:03:37,1271,2.3251
5,3934715900,2024-10-18,11:53:15,6875,7.5492
24,3802679344,2020-04-19,14:34:16,5017,2.9583
7,3701262459,2024-11-23,21:36:01,2900,9.7853
7,3331724350,2021-09-21,08:16:48,6085,4.8085
14,3929507892,2020-10-04,13:04:25,1240,5.7068
9,3935948206,2021-04-04,15:56:20,4254,7.8571
15,3661372917,2023-06-14,09:46:02,925,1.6937
14,3606057555,2021-10-22,08:35:25,3895,12.3347
18,3283174162,2019-03-02,13:03:41,6424,23.2634
9,3890995930,2024-10-12,17:39:07,6454,20.3496
16,3408004833,2024-07-12,11:00:00,1812,5.8196
11,3493604507,2024-11-22,14:39:03,353,0.2493
12,3400959732,2024-08-14,09:45:43,4717,23.1869
17,3408004833,2024-06-15,19:00:38,5588,21.5633
14,3892855720,2022-10-15,09:42:36,3718,6.7981
16,3705420653,2022-11-12,09:53:40,5175,5.252
11,3481405954,2023-07-29,20:43:21,6979,33.1093
12,3457168737,2023-08-13,15:43:14,2984,11.0971
19,3350832754,2020-11-08,08:56:49,6962,16.6932
14,3808614166,2023-12-08,09:59:56,6656,38.6022
15,3605268728,2022-01-17,07:57:03,4325,10.5145
16,3356932273,2023-11-24,14:27:18,3821,9.0225
11,3938628149,2018-12-11,16:46:49,454,2.4184
8,3928097979,2023-08-23,07:35:41,5296,3.4141
6,3702058534,2024-02-23,11:40:38,1709,9.7951
12,3456543601,2022-08-16,20:17:38,547,3.1832
14,3939115613,2018-07-26,08:46:44,3188,5.5554
16,3200605304,2023-09-19,18:01:37,4912,17.1441
25,3804869870,2023-07-16,15:25:10,4496,16.7541
15,3403226194,2018-07-17,20:52:35,5488,31.4118
17,3929928532,2016-11-22,17:38:11,4493,7.9957
14,3609673582,2019-10-08,21:57:41,6346,29.8703
13,3801918209,2022-06-07,20:23:28,5096,5.9584
13,3925710873,2024-06-27,16:15:03,1224,5.9622
15,3802905691,2021-11-02,17:59:39,2768,7.2921
14,3332128402,2018-01-22,15:41:36,6279,32.0403
17,3354603330,2018-02-02,09:45:52,1666,6.3905
7,3700480635,2024-12-28,22:26:48,3836,6.1905
12,3663961937,2017-11-20,17:06:51,3848,5.7635
18,3404367964,2018-11-28,17:51:25,342,1.2707
8,3331724350,2022-05-11,10:51:03,4059,13.7509
9,3209622981,2021-03-11,11:13:24,6391,9.0663
6,3354863102,2024-04-16,13:05:46,861,3.6122
18,3359672593,2024-02-29,09:11:15,2945,12.7502
13,3401527745,2021-07-17,19:48:24,89,0.3159
18,3706393463,2019-05-19,18:00:39,795,0.4921
9,3928097979,2023-04-28,09:09:54,4964,18.8697
16,3495342414,2017-01-25,21:36:41,727,3.3722
15,3487241560,2017-07-27,09:32:30,1849,8.1705
13,3288587885,2019-06-18,13:13:28,2309,7.8776
14,3404086914,2019-09-29,17:51:10,2403,6.4701
12,3387828562,2024-10-18,08:11:49,3437,2.5418
12,3896730723,2020-10-11,19:51:34,993,5.5536
15,3937268542,2022-02-03,13:49:13,1650,8.2919
19,3452362309,2023-10-12,09:22:32,3564,8.2282
9,3459420431,2018-07-15,10:04:32,2440,10.9159
14,3604746785,2022-02-25,17:03:46,2278,6.7258
14,3602027794,2024-12-02,08:23:22,2693,8.9276
6,3661584613,2024-11-02,07:24:24,3352,18.3674
13,3660690577,2021-01-04,08:28:06,2765,14.4287
8,3891190434,2021-08-11,15:17:24,6533,3.8222
7,3895904992,2024-07-23,10:49:06,456,1.2932
17,3803974119,2024-11-13,17:03:53,2150,6.6858
19,3283174162,2021-10-14,08:58:07,937,2.5943
19,3359699713,2018-09-28,19:18:00,3999,7.8986
26,3804869870,2017-07-06,20:20:19,2203,7.2641
10,3280356389,2018-07-15,20:55:59,1373,2.202
18,3603046506,2016-07-05,12:07:37,2302,12.8193
14,3808148173,2021-07-17,14:23:19,6615,5.5133
18,3281346637,2016-01-07,07:12:29,7013,28.5041
10,3332206081,2024-12-12,22:05:52,5487,8.0316
6,3931337608,2021-04-07,07:58:43,5981,17.0572
14,3353889987,2023-08-21,17:57:42,4677,11.2432
7,3487817071,2024-11-15,08:51:16,4777,23.4373
16,3661372917,2022-06-13,12:20:42,6813,7.7137
17,3609272978,2020-01-19,12:44:43,5837,17.5702
7,3930073640,2024-12-14,22:18:17,2155,1.9456
8,3497604125,2016-08-24,10:22:15,7199,11.9253
22,3486293481,2019-08-09,07:04:17,6659,8.2012
8,3382146713,2019-06-24,19:23:11,3256,7.7643
14,3401527745,2022-05-15,12:35:54,1067,5.067
10,3609023147,2021-06-04,07:09:24,4506,13.295
13,3927947270,2014-11-17,13:38:15,6021,4.2108
15,3910489151,2015-03-02,16:08:27,590,2.9273
12,3660897058,2022-03-10,15:37:21,5664,24.0986
14,3925710873,2020-07-14,22:07:29,3609,14.8907
15,3910806380,2016-04-17,11:19:13,7055,28.944
13,3451855426,2024-09-25,19:10:48,1547,6.0544
14,3938297197,2020-12-24,16:29:43,2397,13.0567
14,3288587885,2020-04-24,16:47:45,2327,12.4343
11,3335803759,2020-05-06,16:58:07,49,0.067
5,3609709978,2024-10-11,15:14:35,4012,15.099
12,3382984849,2017-02-07,14:01:40,5158,21.0093
19,3899258066,2020-05-13,13:42:33,6746,28.4354
17,3605927773,2019-03-18,19:32:56,1906,4.0357
9,3931383875,2020-11-17,18:07:07,5888,19.8468
15,3407831091,2019-09-21,17:56:01,6453,6.5124
5,3914568496,2023-10-08,07:43:08,281,1.5271
10,3388701680,2020-09-25,14:15:57,6541,24.8516
13,3919094875,2023-02-14,12:58:22,2759,16.0486
15,3668783967,2022-11-11,18:21:57,7050,29.0269
11,3285214756,2024-05-02,20:22:25,6360,15.1845
19,3708901944,2014-05-18,15:41:48,5340,23.2356
7,3357977784,2022-06-08,16:29:38,2976,9.8243
18,3471500119,2024-04-05,17:59:36,6092,23.4538
19,3480984351,2021-07-14,16:40:15,6244,28.3868
15,3709258341,2023-10-02,11:02:13,3902,3.905
17,3801749592,2016-01-05,10:21:48,6986,27.6958
14,3382819492,2019-05-23,15:32:54,2361,3.0738
13,3927967202,2019-08-15,08:39:57,6140,11.0378
10,3335094154,2021-02-23,18:46:20,1771,1.8464
13,3207529524,2020-01-30,15:30:15,6731,4.7276
9,3381509528,2021-11-11,12:55:26,2525,6.7175
14,3919094875,2022-12-05,19:30:03,2408,6.1292
11,3921602513,2022-05-11,11:13:55,3683,6.7393
13,3920978581,2016-09-03,14:09:23,2391,13.6535
13,3937897192,2021-12-17,07:16:41,3867,2.042
10,3937001924,2024-10-02,17:41:44,4131,5.3814
17,3475849184,2022-04-13,19:41:20,276,1.1937
12,3920361397,2016-07-18,15:58:30,3291,10.866
5,3475948999,2018-04-27,13:03:58,5900,18.0839
14,3355289277,2023-09-21,08:20:02,2337,6.4666
16,3894141696,2020-10-26,21:14:25,4316,12.7771
13,3930701159,2021-08-31,10:51:01,4398,10.2314
15,3808148173,2024-12-21,08:27:18,1146,6.017
7,3910933708,2023-06-07,22:30:51,440,1.5338
8,3916418839,2024-01-24,20:06:12,3127,17.3779
17,3457683423,2022-08-10,07:36:04,4808,9.4157
12,3802311568,2023-12-20,14:55:40,3471,11.1829
12,3452340500,2018-05-18,22:15:37,4532,13.7322
19,3359672593,2017-12-04,14:23:45,2888,3.5556
13,3477480133,2023-03-08,15:19:47,6178,19.528
9,3609900254,2020-10-10,19:47:54,3953,13.0388
21,3708731054,2017-05-25,14:30:59,2851,16.2626
14,3920978581,2015-08-05,22:05:08,4909,13.7875
12,3498651090,2023-08-21,12:32:31,3022,15.0092
7,3494081926,2021-09-14,15:51:40,6002,3.2382
10,3667372432,2023-11-15,12:26:25,3330,5.2509
9,3331724350,2023-06-03,22:01:41,124,0.1483
21,3401284919,2016-11-01,18:43:12,3352,4.1589
22,3401284919,2023-07-07,22:57:53,3479,4.037
13,3892992294,2024-08-20,18:39:17,3274,7.7244
13,3702850385,2022-03-24,21:16:24,6768,16.0334
14,3668323045,2020-08-21,22:34:11,4463,12.1502
20,3485001960,2016-08-29,07:17:35,692,0.7771
10,3330910180,2018-05-03,21:37:47,1952,6.5301
15,3914370642,2021-03-26,09:09:42,1604,7.5721
11,3281352027,2021-12-06,12:15:31,4080,6.8296
11,3808572636,2018-11-15,12:55:04,207,1.0825
13,3496900059,2021-01-18,21:51:57,3864,19.4387
11,3473681378,2023-07-13,10:59:52,5856,31.8471
18,3609272978,2022-04-03,16:29:02,3569,11.0313
20,3287244691,2023-08-02,18:32:42,4072,11.2652
15,3606562452,2018-02-26,21:57:26,4449,19.3901
12,3934475849,2022-12-15,12:45:08,6430,7.3482
18,3609699527,2023-06-19,18:20:40,5528,3.7088
15,3920978581,2023-02-12,13:40:12,2748,15.1139
9,3330091263,2022-09-10,21:03:53,3068,9.0519
14,3660629848,2023-06-13,11:41:53,5984,14.2069
6,3917218342,2024-07-05,19:02:51,4324,4.3079
15,3606057555,2018-12-08,09:09:13,4031,15.6455
10,3708165154,2020-09-27,20:25:01,7086,36.6879
15,3660629848,2018-10-30,20:20:48,6482,16.8966
12,3403737295,2022-03-26,17:17:16,3227,14.5728
13,3600559160,2018-10-25,16:17:03,1327,4.8471
9,3484651743,2024-06-27,11:17:56,3244,2.2878
14,3477421409,2016-06-04,19:48:30,4512,18.8396
15,3925710873,2019-11-23,13:18:36,1948,5.8718
9,3925764435,2021-05-17,20:55:52,4859,14.012
10,3404109147,2024-04-15,16:28:01,4413,17.6343
15,3382819492,2017-02-27,19:03:48,521,2.5753
16,3487241560,2015-07-07,22:36:06,2809,3.3208
27,3804869870,2015-06-24,22:32:56,6597,36.8849
14,3209058065,2015-07-15,08:55:13,3589,7.6413
10,3352029487,2022-10-19,11:01:31,2022,7.6372
14,3478899762,2020-01-04,17:25:12,1977,6.5314
12,3922497340,2020-06-06,07:56:06,1984,4.0374
6,3207891937,2024-07-02,12:02:31,2953,9.3015
14,3895686498,2017-01-30,13:58:47,3243,13.86
12,3608470072,2018-12-21,15:26:43,2525,13.9282
6,3456774780,2022-12-01,08:32:10,6955,36.9089
13,3457168737,2021-08-13,09:54:59,390,1.5664
14,3470573335,2018-12-05,12:41:57,4718,5.674
19,3706393463,2016-08-02,14:47:27,4017,18.8254
15,3808614166,2018-11-03,16:35:13,6356,18.873
16,3382819492,2021-05-19,18:30:40,2593,12.4321
10,3459420431,2023-04-11,12:05:49,1922,4.6563
10,3288692514,2024-10-31,16:31:39,127,0.1682
9,3891418680,2023-10-19,14:28:18,1415,0.9361
14,3473389868,2022-09-30,20:22:52,4583,25.6973
9,3920366201,2024-03-31,08:48:29,4013,9.3912
18,3667046564,2022-06-05,08:37:20,1357,7.0876
12,3808572636,2024-06-19,16:00:34,458,0.5882
15,3893099239,2018-05-09,11:47:21,2912,11.2713
9,3667592350,2024-03-30,09:48:27,6006,12.5045
18,3939471902,2022-09-04,22:57:32,750,4.3021
25,3803108515,2022-03-16,10:18:57,2725,6.4287
9,3382146713,2021-08-16,10:13:05,5580,19.1283
15,3351242262,2021-10-19,13:33:08,82,0.385
11,3200889168,2023-11-27,19:44:48,2335,7.7843
17,3385918534,2022-06-23,07:35:33,5707,11.6588
16,3914370642,2024-12-23,22:27:15,2370,5.2045
7,3450609203,2024-01-25,21:05:22,6096,4.4397
9,3409582884,2020-03-06,19:18:06,2718,2.8297
14,3603034239,2018-05-31,10:31:51,2931,10.4136
17,3282761158,2022-08-27,11:42:47,3578,4.2359
21,3485001960,2019-07-03,12:57:56,326,0.7644
6,3925757349,2022-11-26,13:29:38,2475,12.3114
17,3333295469,2015-09-03,12:03:06,2294,6.3757
9,3387893643,2021-02-24,18:12:07,3342,8.1307
10,3209622981,2018-07-23,09:02:11,2555,13.1075
10,3357398437,2021-05-28,16:03:04,1327,0.9818
11,3457098301,2024-04-28,12:42:34,1008,0.6096
14,3479194462,2019-01-22,09:35:06,5353,8.4832
9,3916847434,2020-11-29,13:52:18,309,1.3278
10,3330973687,2023-03-31,14:18:16,2004,6.8674
12,3700371752,2022-07-23,10:30:42,6211,34.3837
7,3384176490,2023-08-01,10:52:10,7199,4.6467
19,3404557584,2018-02-07,07:19:25,2463,13.7627
14,3333207816,2020-10-08,18:29:49,6968,23.7095
16,3934769384,2021-05-10,18:51:25,2234,3.8748
15,3408068949,2019-01-28,08:22:31,5633,11.217
11,3939089597,2022-05-23,19:55:52,7188,24.6303
4,3282391162,2024-12-20,11:51:36,244,0.1452
10,3891130489,2019-02-24,07:47:06,4544,20.093
14,3482906134,2021-05-24,22:41:48,5266,14.1124
4,3701047765,2024-10-30,08:37:24,5865,30.2829
20,3281602646,2015-12-12,07:01:03,4348,5.6184
7,3913604402,2024-01-30,10:22:06,3187,18.0019
11,3706952525,2024-11-06,22:44:11,2437,12.4995
16,3407831091,2024-07-19,10:13:29,6124,28.6168
13,3921749718,2014-09-20,17:14:23,5932,18.4135
5,3356398244,2024-06-21,20:35:24,805,3.6474
11,3701943438,2019-10-07,18:30:36,3140,3.8513
17,3358305945,2021-12-27,16:14:15,1182,0.8875
16,3605268728,2019-09-16,10:59:32,4714,23.1451
10,3495780822,2020-06-04,11:06:33,2278,4.9152
6,3406758801,2019-10-13,19:14:25,5233,22.0706
16,3939319148,2019-02-06,21:48:03,6710,16.9421
16,3912696633,2021-05-01,11:47:49,5107,14.9958
8,3803087163,2023-10-14,20:20:49,1250,4.779
20,3336399457,2019-09-09,18:55:00,5112,18.9587
15,3939055605,2016-07-23,11:40:34,6404,6.7657
13,3802311568,2024-02-09,10:42:38,6376,15.9919
5,3911202151,2021-10-11,15:38:50,1293,4.5219
15,3488915768,2019-11-21,21:18:17,1080,0.9159
16,3808614166,2024-07-15,10:01:41,6956,3.6329
9,3470856894,2023-08-02,22:01:21,3754,13.1083
15,3355289277,2020-05-28,13:03:06,5441,26.3921
5,3339150839,2024-08-31,09:22:35,485,1.3214
10,3355266336,2023-05-18,22:21:29,2185,3.7866
14,3356408274,2015-05-28,17:52:51,559,2.1975
16,3910489151,2024-08-03,08:25:50,6811,28.5446
7,3402900204,2023-02-17,17:34:22,1742,1.4876
19,3281346637,2024-04-30,11:49:35,2742,3.1998
6,3334475477,2022-04-24,15:40:08,4808,21.3845
17,3705420653,2021-07-24,13:58:40,427,1.0591
17,3356932273,2019-06-12,16:30:36,4311,13.8132
18,3803974119,2018-09-11,17:06:16,1688,7.5147
8,3484592790,2024-01-03,11:11:48,3529,8.9278
12,3805714294,2021-12-03,07:20:35,6141,25.1524
16,3808148173,2018-11-26,10:37:06,1040,2.3489
17,3495342414,2017-07-10,17:39:20,4851,21.3517
6,3473824893,2024-06-26,21:42:50,2742,6.8089
21,3935499023,2017-11-04,11:43:32,533,1.9049
12,3200889168,2020-10-13,09:22:17,4271,15.5992
17,3474188646,2024-08-25,22:19:22,2553,2.0911
11,3494903308,2020-09-24,13:06:37,7101,9.8418
11,3330973687,2020-04-05,09:38:09,7135,25.9368
10,3890995930,2022-12-31,15:42:18,4713,15.7498
13,3459742397,2017-09-30,13:45:14,3776,20.4104
8,3922948101,2024-05-27,07:58:41,4844,25.7446
20,3660673465,2013-10-08,14:30:17,3113,17.0753
16,3403226194,2019-12-29,16:31:29,5136,13.2466
12,3337823275,2023-06-22,20:38:04,5669,16.7944
12,3459557112,2021-04-10,16:43:57,6872,4.6646
9,3498572476,2020-11-26,07:24:30,1464,1.0689
7,3803675049,2022-11-15,19:10:43,5111,9.4969
10,3899361230,2023-07-03,09:16:36,6715,20.0194
16,3471864064,2024-12-20,13:39:52,3064,9.7145
10,3668862413,2021-11-23,20:47:40,6804,24.6901
8,3897580737,2023-01-25,12:43:30,869,0.5234
12,3458797175,2020-03-20,08:52:03,3097,2.994
22,3919421518,2021-11-16,22:08:44,5717,17.957
9,3926366388,2023-06-16,16:58:27,4370,10.893
10,3451772299,2019-12-20,17:31:15,4111,17.0393
15,3938297197,2024-10-29,20:20:14,3507,3.7889
9,3485465329,2024-07-17,13:15:07,796,3.1913
15,3919094875,2021-08-30,11:12:36,72,0.3768
6,3601421988,2021-12-08,19:40:06,2954,4.3156
15,3401527745,2018-03-08,14:03:38,3808,8.2593
18,3333295469,2014-03-10,19:40:38,2922,13.035
16,3471174639,2020-06-05,16:13:16,2764,12.6619
16,3456356572,2022-03-04,12:18:00,1011,5.6867
10,3919871089,2021-11-25,11:40:07,5041,12.9043
15,3932085938,2023-03-18,14:44:42,6541,31.2331
14,3479494377,2021-04-23,08:05:11,2832,4.0012
8,3493951927,2024-03-28,10:37:44,5113,8.5007
19,3471500119,2020-02-18,16:42:47,1422,7.2449
13,3604239840,2020-11-06,09:36:11,1416,6.4456
11,3388701680,2015-01-20,13:13:59,2609,14.8564
9,3913415218,2022-05-21,13:41:21,1895,1.7867
17,3808614166,2018-07-05,11:16:16,7155,38.8159
13,3353059692,2022-01-23,07:49:07,4793,9.5774
18,3481051833,2018-04-05,15:53:17,2295,4.0035
19,3405028672,2018-01-02,16:23:06,4745,17.5519
7,3456774780,2018-04-29,07:12:30,4442,4.3636
21,3669780175,2023-02-24,11:33:20,517,2.5217
14,3919712235,2024-07-31,08:46:04,4848,5.9798
16,3401527745,2021-01-13,18:53:10,6136,16.7156
15,3289624301,2016-08-15,22:21:39,6050,23.5934
9,3207416671,2024-01-06,21:07:53,1437,6.1743
9,3914497854,2022-05-04,19:57:12,5604,29.4548
19,3403678300,2023-11-09,08:43:01,1586,6.6399
